MID,DISCIPL,COMMONNAME,PHONE,WEBURL,LONGITUDE,LATITUDE,GSTREET,GCITY,GSTATE,GZIP5
8409502441,BOT,RHODODENDRON SPECIES BOTANICAL GARDEN, ,HTTP://RHODYGARDEN.ORG/CMS/,-122.31349,47.3074,PO BOX 3798,FEDERAL WAY,WA,98063
8409502450,BOT,ROSE HAVEN HERITAGE GARDEN, ,HTTP://WWW.TEMECULAVALLEYROSESOCIETY.ORG,-117.12168,33.50746,PO BOX 890367,TEMECULA,CA,92589
8409502454,BOT,RUTGERS UNIVERSITY RESEARCH AND DISPLAY GARDENS,7329328451,HTTP://RUTGERSGARDENS.RUTGERS.EDU,-74.45727,40.5253,65 DAVIDSON RD - RM 317,PISCATAWAY,NJ,8854
8409502458,BOT,SALISBURY UNIVERSITY ARBORETUM,4105436000,HTTP://WWW.SALISBURY.EDU/ARBORETUM/,-75.60738,38.34977,1101 CAMDEN AVE,SALISBURY,MD,21801
8409502460,ZAW,SAN ANTONIO ZOO, , ,-98.47362,29.46342,3903 N ST MARYS STREET,SAN ANTONIO,TX,78212
8409502461,BOT,SAN DIEGO BOTANIC GARDEN,7604363036,HTTP://WWW.QBGARDENS.ORG,-117.27918,33.0513,230 QUAIL GARDENS DRIVE,ENCINITAS,CA,92023
8409502466,BOT,SAN LUIS OBISPO BOTANICAL GARDEN,8055411400,HTTP://SLOBG.ORG/,-120.69054,35.3186,3450 DAIRY CREEK ROAD,SAN LUIS OBISPO,CA,93403
8409502468,BOT,SANDHILLS HORTICULTURAL GARDENS,9106926185,HTTP://WWW.SANDHILLS.EDU,-79.41004,35.22121,3395 AIRPORT ROAD,PINEHURST,NC,28374
8409502472,BOT,SARAH P. DUKE GARDENS,9196843698,HTTPS://GARDENS.DUKE.EDU,-78.90355,35.99398,324 BLACKWELL ST STE 850,DURHAM,NC,27701
8409502474,BOT,SCHOEPFLE GARDEN, ,HTTP://WWW.METROPARKS.CC,-82.38741,41.25012,11106 MARKET ST,WAKEMAN,OH,44889
8409502475,BOT,SCOTT ARBORETUM,6103288025, ,-75.35105,39.90634,500 COLLEGE AVE,SWARTHMORE,PA,19081
8409502477,BOT,SCULPTURE GARDEN, , ,-80.22338,36.08811,601 S MARTIN LUTHER KING JR DRIVE,WINSTON-SALEM,NC,27110
8409502478,BOT,SECREST ARBORETUM OARDC, ,HTTP://WWW.SECREST.OSU.EDU,-81.94533,40.81254,OH AGRICULTURAL RESEARCH & DEVLOPMENT,WOOSTER,OH,44691
8409502480,BOT,SHERMAN LIBRARY & GARDENS, ,HTTP://WWW.SLGARDENS.ORG/,-117.87228,33.60187,2647 EAST COAST HIGHWAY,CORONA DEL MAR,CA,92625
8409502482,BOT,SHOREWAY ARBORETUM,2076992676, ,-70.22823,43.64849,2 FORT ROAD,SOUTHERN MAINE COMMUNITY COLLEGE,ME,4106
8409502483,BOT,SIMPSON GARDEN PARK, , ,-83.67403,41.37801,1291 CONNEAUT AVENUE,BOWLING GREEN,OH,43402
8409502485,BOT,SISTER MARY GRACE BURNS ARBORETUM,7329872373,HTTP://WWW.GEORGIAN.EDU/ARBORETUM/,-74.22586,40.09851,900 LAKEWOOD AVE,LAKEWOOD,NJ,8701
8409502486,BOT,SKYLANDS ASSOCIATION, ,HTTP://WWW.NJBG.ORG,-74.26913,41.09489,PO BOX 302,RINGWOOD,NJ,7456
8409502489,BOT,SMITHSONIAN GARDENS, ,HTTP://WWW.GARDENS.SI.EDU/,-77.02073,38.88598,600 MARYLAND AVE SW SUITE 3300,WASHINGTON,DC,20013
8409502492,BOT,SOUTH ARKANSAS ARBORETUM,8708628131, ,-92.66086,33.21172,501 TIMBERLANE DR,EL DORADO,AR,71730
8409502493,BOT,SOUTH BAY BOTANIC GARDEN, ,HTTP://WWW.SOUTHBAYBOTANICGARDEN.ORG,-116.9958,32.64292,900 OTAY LAKES ROAD,CHULA VISTA,CA,91910
8409502495,BOT,SOUTH CAROLINA BOTANICAL GARDEN,8646563405,HTTP://WWW.CLEMSON.EDU/404ERROR.PHP?Q=SCBG,-82.81954,34.68507,150 DISCOVERY LANE,CLEMSON,SC,29631
8409502499,BOT,SOUTHERN HIGHLANDS RESERVE, ,HTTP://WWW.SOUTHERNHIGHLANDSRESERVE.ORG,-82.94803,35.13579,558 SUMMIT RIDGE RD,LAKE TOXAWAY,NC,28747
8409502502,BOT,SPRINGFIELD-GREENE COUNTY BOTANICAL CENTER, ,HTTP://WWW.PARKBOARD.ORG/789/SPRINGFIELD-BOTANICAL-GARDENS,-93.33186,37.17152,2400 S SCENIC,SPRINGFIELD,MO,65807
8409502505,BOT,STANFORD UNIVERSITY ARBORETUM,6507256328,HTTP://WWW.CCLC.COM/OUR-CENTERS/STANFORD/CA/000672/,-122.15183,37.4089,3145 PORTER DRIVE,PALO ALTO,CA,94304
8409502507,BOT,STATE ARBORETUM AT THE UNIVERSITY OF MONTANA,4062430211,HTTP://WWW.UMT.EDU,-113.98787,46.86313,32 CAMPUS DRIVE,MISSOULA,MT,59812
8409502508,BOT,STATE ARBORETUM OF VIRGINIA,5408371758,HTTP://BLANDY.VIRGINIA.EDU,-78.50493,38.03595,PO BOX 400127,CHARLOTTESVL,VA,22904
8409502510,BOT,STATE BOTANICAL GARDEN OF GEORGIA,7065421244,HTTP://BOTGARDEN.UGA.EDU,-83.36536,33.89806,2450 SOUTH MILLEDGE AVENUE,ATHENS,GA,30606
8409502513,BOT,STRATFORD HALL, ,HTTP://WWW.STRATFORDHALL.ORG,-76.84229,38.14647,483 GREAT HOUSE RD,STRATFORD,VA,22558
8409502514,BOT,STREISSGUTH GARDENS, ,HTTP://WWW.STREISSGUTHGARDENS.COM,-122.32114,47.63511,900 EAST BLAINE STREET,SEATTLE,WA,98102
8409502515,BOT,SURREYBROOKE, ,HTTP://WWW.SURREYBROOKE.COM/,-77.51522,39.46754,8537 HOLLOW ROAD,MIDDLETOWN,MD,21769
8409502521,BOT,TEXAS DISCOVERY GARDENS, ,HTTP://WWW.TEXASDISCOVERYGARDENS.ORG,-96.76901,32.77412,PO BOX 152537,DALLAS,TX,75315
8409502524,BOT,ARBORETUM AT FLAGSTAFF, ,HTTP://WWW.THEARB.ORG/,-111.73454,35.15751,4001 SOUTH WOODY MOUNTAIN ROAD,FLAGSTAFF,AZ,86001
8409502526,BOT,ARBORETUM STATE BOTANICAL GARDEN OF KENTUCKY, ,HTTP://ARBORETUM.CA.UKY.EDU/,-84.50527,38.019,500 ALUMNI DRIVE,LEXINGTON,KY,40503
8409502528,BOT,BOTANIC GARDENS AT KONA KAI RESORT, , ,-80.46004,25.07733,97802 OVERSEAS HIGHWAY,KEY LARGO,FL,33037
8409502531,BOT,GARDENS ON SPRING CREEK, ,HTTP://WWW.FCGOV.COM/GARDENS/?KEY=HORTICULTURE,-105.08495,40.56231,2145 CENTRE AVE,FORT COLLINS,CO,80526
8409502533,BOT,HUDSON GARDENS, ,HTTP://WWW.HUDSONGARDENS.ORG/,-105.02263,39.60401,6115 S SANTA FE DR,LITTLETON,CO,80120
8409502535,BOT,NATIONAL BOTANIC GARDEN, ,HTTP://WWW.NATIONALBOTANICGARDEN.ORG,-77.52987,38.89313,26175 TICONDEROGA ROAD,CHANTILLY,VA,20152
8409502538,BOT,TIZER BOTANIC GARDENS & ARBORETUM, ,HTTP://WWW.TIZERGARDENS.COM,-112.00125,46.43596,PO BOX 129,JEFFERSON CITY,MT,59638
8409502543,BOT,TRACY AVIARY,8015968500,HTTP://WWW.TRACYAVIARY.ORG,-111.87397,40.74566,589 EAST 1300 SOUTH,SALT LAKE CITY,UT,84105
8409502544,BOT,TREES ATLANTA, , ,-84.35976,33.74805,225 CHESTER AVE SE,ATLANTA,GA,30316
8409502547,BOT,TUDOR PLACE HISTORIC HOUSE & GARDEN, ,HTTP://WWW.TUDORPLACE.ORG/,-77.06334,38.91288,1644 31ST ST NW,WASHINGTON,DC,20007
8409502548,BOT,TULSA BOTANIC GARDEN, ,HTTP://WWW.TULSABOTANIC.ORG,-95.99453,36.15113,PO BOX 707,TULSA,OK,74101
8409502552,BOT,U.S. NATIONAL ARBORETUM, ,HTTP://WWW.USNA.USDA.GOV/,-76.95947,38.91685,3501 NEW YORK AVENUE NE,WASHINGTON,DC,20002
8409502554,BOT,UC DAVIS HAAGEN-DAZS HONEY BEE HAVEN, , ,-121.74756,38.53353,1 SHIELDS AVENUE,DAVIS,CA,95616
8409502556,BOT,UCSC ARBORETUM,8314272998,HTTP://ARBORETUM.UCSC.EDU/,-122.05583,36.97755,1156 HIGH ST,SANTA CRUZ,CA,95064
8409502559,BOT,UNITED STATES BOTANIC GARDEN, ,HTTP://WWW.USBG.GOV,-77.01224,38.88687,245 FIRST STREET SW,WASHINGTON,DC,20024
8409502562,BOT,JEPSON HERBARIA AT UNIVERSITY OF CALIFORNIA BERKELEY, ,HTTP://UCJEPS.BERKELEY.EDU/,-122.26644,37.87426,2195 HEARST AVE ROOM 120,BERKELEY,CA,94720
8409502563,BOT,UNIVERSITY OF ALABAMA ARBORETUM, , ,-87.54843,33.20939,PO BOX 870142,TUSCALOOSA,AL,35487
8409502565,BOT,UNIVERSITY OF ARIZONA CAMPUS ARBORETUM,5206212211,HTTP://WWW.ARIZONA.EDU,-110.95667,32.23796,1401 E UNIVERSITY,TUCSON,AZ,85721
8409502566,BOT,UNIVERSITY OF ARKANSAS - FORT SMITH ARBORETUM,4797887000,HTTP://UAFS.EDU/ARBORETUM,-94.37425,35.38525,5210 GRAND AVENUE,FORT SMITH,AR,72913
8409502568,BOT,BOTANICAL GARDEN AT UNIVERSITY OF CALIFORNIA BERKELEY, ,HTTP://BOTANICALGARDEN.BERKELEY.EDU/,-122.26644,37.87426,2195 HEARST AVE ROOM 120,BERKELEY,CA,94720
8409502569,BOT,UNIVERSITY OF CALIFORNIA RIVERSIDE BOTANIC GARDENS,9517846962,HTTP://GARDENS.UCR.EDU,-117.33113,33.97561,900 UNIVERSITY AVE,RIVERSIDE,CA,92521
8409502571,BOT,UNIVERSITY OF CENTRAL FLORIDA ARBORETUM,4078233583,HTTP://ARBORETUM.UCF.EDU,-81.20439,28.60412,4312 SCORPIUS ST,ORLANDO,FL,32816
8409502573,BOT,UNIVERSITY OF CHICAGO BOTANIC GARDEN,7738341657,HTTP://BOTANICGARDEN.UCHICAGO.EDU,-87.60447,41.78279,654 S DREXEL AVE STE 300,CHICAGO,IL,60637
8409502576,BOT,UNIVERSITY OF DELAWARE BOTANIC GARDENS,3028312792,HTTP://WWW.UDEL.EDU/,-75.75013,39.67635,413 ACADEMY ST ROOM 250,NEWARK,DE,19716
8409502579,BOT,UNIVERSITY OF GEORGIA CAMPUS ARBORETUM,7065422471,HTTP://WWW.HORT.UGA.EDU,-83.37485,33.95529,1111 PLANT SCIENCES BUILDING,ATHENS,GA,30602
8409502580,BOT,UNIVERSITY OF HAWAII AT HILO BOTANICAL GARDENS,8089645233,HTTP://WWW.HTBG.COM/,-155.09376,19.81229,27-717 OLD MAMALAHOA HIGHWAY,PAPAIKOU,HI,96781
8409502583,BOT,UNIVERSITY OF IDAHO ARBORETUM & BOTANICAL GARDEN,2088856111,HTTP://WWW.UIDAHO.EDU,-117.00677,46.72833,709 SOUTH DEAKIN STREET,MOSCOW,ID,83844
8409502585,BOT,UNIVERSITY OF ILLINOIS ARBORETUM,2173337579,HTTP://ARBORETUM.ILLINOIS.EDU,-88.22875,40.11685,506 S WRIGHT STREET 209,URBANA,IL,61801
8409502586,BOT,UNIVERSITY OF ILLINOIS CONSERVATORY AND PLANT COLLECTION,2173337857, ,-88.22875,40.11685,506 S WRIGHT STREET 209,URBANA,IL,61801
8409502587,BOT,UNIVERSITY OF KENTUCKY - LEXINGTON ARBORETUM,8592576955,HTTP://ARBORETUM.CA.UKY.EDU/,-84.50527,38.019,500 ALUMNI DRIVE,LEXINGTON,KY,40503
8409502589,BOT,UNIVERSITY OF MARYLAND ARBORETUM & BOTANICAL GARDEN,3014052222, ,-76.95298,38.99233,UNIVERSITY OF MARYLAND,COLLEGE PARK,MD,20742
8409502592,BOT,UNIVERSITY OF NEVADA RENO ARBORETUM,7756826395,HTTP://WWW.UNR.EDU/ARBORETUM,-119.81437,39.55106,2601 ENTERPRISE RD,RENO,NV,89512
8409502594,BOT,UNIVERSITY OF NEW MEXICO ARBORETUM,5052770111,HTTP://WWW.UNM.EDU/,-106.62529,35.09022,1700 LOMAS BLVD NE,ALBUQUERQUE,NM,87131
8409502595,BOT,UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE BOTANICAL GARDENS,7046870720,HTTPS://GARDENS.UNCC.EDU,-80.75995,35.32741,9201 UNIVERSITY CITY BOULEVARD,CHARLOTTE,NC,28223
8409502596,BOT,UNIVERSITY OF NORTH CAROLINA AT WILMINGTON ARBORETUM,9109623000,HTTP://UNCW.EDU/PHYSICALPLANT/ARBORETUM/,-77.86808,34.22461,601 S COLLEGE ROAD,WILMINGTON,NC,28403
8409502598,BOT,UNIVERSITY OF NORTH FLORIDA'S OGIER GARDENS,9046201000, ,-81.46669,30.28232,1 UNF DRIVE,JACKSONVILLE,FL,32224
8409502599,BOT,UNIVERSITY OF NORTHERN IOWA TEACHING AND RESEARCH GREENHOUSE,3192736728,HTTP://WWW.UNI.EDU/.,-92.46347,42.51589,1227 WEST 27TH STREET,CEDAR FALLS,IA,50614
8409502600,BOT,UNIVERSITY OF RHODE ISLAND BOTANICAL GARDENS AND EVERETT P. CHRISTOPHER ARBORETUM,4018741000,HTTP://WW2.URI.EDU/,-71.52544,41.4819,45 UPPER COLLEGE ROAD,KINGSTON,RI,2881
8409502602,BOT,UNIVERSITY OF ROCHESTER ARBORETUM,5852735815, ,-77.63169,43.12381,252 ELMWOOD AVE,ROCHESTER,NY,14627
8409502604,BOT,UNIVERSITY OF SOUTH FLORIDA BOTANICAL GARDENS,8139742329,HTTP://GARDENS.USF.EDU,-82.41321,28.05462,12210 USF PINE DRIVE,TAMPA,FL,33620
8409502605,BOT,UNIVERSITY OF TENNESSEE ARBORETUM OAK RIDGE, ,HTTP://FORESTRY.TENNESSEE.EDU,-83.93499,35.95324,527 ANDY HOLT TOWER,KNOXVILLE,TN,37996
8409502606,BOT,UNIVERSITY OF TENNESSEE BOTANICAL GARDENS,8659748265,HTTP://UTGARDENS.TENNESSEE.EDU, , ,2431 JOE JOHNSON DRIVE,MARTIN,TN,37996
8409502611,BOT,UNIVERSITY OF WASHINGTON BOTANIC GARDENS,2065438616,HTTP://DEPTS.WASHINGTON.EDU,-122.29057,47.65846,3501 NORTHEAST 41ST STREET,SEATTLE,WA,98105
8409502613,BOT,UNIVERSITY OF WEST GEORGIA ARBORETUM,6788395000,HTTP://WWW.WESTGA.EDU,-85.09781,33.57071,1601 MAPLE STREET,CARROLTON,GA,30118
8409502615,BOT,UNIVERSITY OF WISCONSIN-MADISON ARBORETUM,6082637888,HTTPS://ARBORETUM.WISC.EDU/,-89.44267,43.03842,1207 SEMINOLE HWY,MADISON,WI,53711
8409502616,BOT,UNLV ARBORETUM,7028950952, ,-119.81437,39.55106,2601 ENTERPRISE RD,RENO,NV,89512
8409502617,BOT,UTAH BOTANICAL CENTER,8015938969,HTTP://USUBOTANICALCENTER.ORG,-111.80901,41.75223,2400 OLD MAIN HL,LOGAN,UT,84322
8409502619,BOT,UTEP CHIHUAHUAN DESERT GARDENS, ,HTTP://ADMIN.UTEP.EDU/DEFAULT.ASPX?TABID=59900,-106.5048,31.7701,500 W UNIVERSITY AVENUE,EL PASO,TX,79968
8409502621,BOT,VAN VLECK HOUSE & GARDENS, , ,-74.22207,40.82471,21 VAN VLECK STREET,MONTCLAIR,NJ,7042
8409502622,BOT,VANDER VEER BOTANICAL GARDENS, , ,-90.57483,41.54579,214 W CENTRAL PARK AVENUE,DAVENPORT,IA,52803
8409502624,BOT,VANDERBILT UNIVERSITY ARBORETUM, , ,-86.8041,36.14896,2301 VANDERBILT PL,NASHVILLE,TN,37235
8409502626,BOT,VASSAR COLLEGE ARBORETUM,8454377233, ,-73.90125,41.69416,124 RAYMOND AVE,POUGHKEEPSIE,NY,12604
8409502628,ART,VIZCAYA MUSEUM AND GARDENS,3052509133,HTTP://VIZCAYA.ORG/,-80.21031,25.74733,3251 SOUTH MIAMI AVENUE,MIAMI,FL,33129
8409502629,BOT,VOLUNTEER PARK CONSERVATORY, ,HTTP://WWW.VOLUNTEERPARKCONSERVATORY.ORG,-122.29893,47.62831,1400 EAST GABER,SEATTLE,WA,98112
8409502630,BOT,W. GORDON BELSER ARBORETUM,8037773934,HTTP://ARBORETUM.BIOL.SC.EDU,-80.98445,33.99414,4080 BLOOMWOOD ROAD,COLUMBIA,SC,29205
8409502632,BOT,W.J. BEAL BOTANICAL GARDEN,5173559582, ,-84.49352,42.7356,426 AUDITORIUM RD RM 360,EAST LANSING,MI,48824
8409502634,BOT,WADDELL BARNES BOTANICAL GARDENS,4784712700,HTTP://WWW.MGA.EDU/BOTANICAL/,-83.72794,32.81174,100 COLLEGE STATION DRIVE,MACON,GA,31206
8409502636,BOT,WASHINGTON PARK ARBORETUM,2065438800,HTTP://DEPTS.WASHINGTON.EDU/WPA/,-122.29353,47.63285,2300 ARBORETUM DRIVE EAST,SEATTLE,WA,98112
8409502638,BOT,WATER CONSERVATION GARDEN, ,HTTP://WWW.THEGARDEN.ORG,-116.94008,32.74229,12122 CUYAMACA COLLEGE DRIVE WEST,EL CAJON,CA,92019
8409502640,BOT,WAYNE STATE COLLEGE ARBORETUM,8002289972,HTTP://WWW.WSC.EDU/MUSEUM/,-97.01772,42.24018,1111 MAIN ST,WAYNE,NE,68787
8409502648,BOT,WESTERN MARYLAND HOSPITAL CENTER THERAPEUTIC GARDEN, , ,-77.71916,39.66854,1500 PENNSYLVANIA AVE,HAGERSTOWN,MD,21742
8409502650,BOT,WHITEHOUSE NATURE CENTER,5176290582, ,-84.74459,42.24386,611 E PORTER ST,ALBION,MI,49224
8409502651,BOT,WILBUR D. MAY ARBORETUM & BOTANICAL GARDEN, ,HTTPS://WWW.WASHOECOUNTY.US/PARKS/MAYCENTERHOME/INDEX.PHP,-119.8214,39.54464,1595 NORTH SIERRA STREET,RENO,NV,89503
8409502653,BOT,WILLIAM F. CURTIS ARBORETUM,8003601222, ,-75.51434,40.58905,100 COLLEGE DR,ALLENTOWN,PA,18104
8409502654,BOT,WILLIAM LANIER HUNT ARBORETUM,9199626931,HTTP://WWW.HERBARIUM.UNC.EDU/COLLECTORS/HUNT_WM_LANIER.HTM,-79.04069,35.92893,104 AIRPORT DRIVE STE 36,CHAPEL HILL,NC,27599
8409502655,BOT,WINDMILL ISLAND GARDENS, , ,-86.10241,42.79216,1 LINCOLN AVENUE,HOLLAND,MI,49423
8409502656,BOT,WING HAVEN, ,HTTP://WWW.WINGHAVENGARDENS.ORG,-80.83992,35.17883,248 RIDGEWOOD AVENUE,CHARLOTTE,NC,28209
8409502659,BOT,WORLD BOTANICAL GARDENS AT BOTANICAL WORLD ADVENTURES, ,HTTP://WWW.BOTANICALWORLD.COM,-155.12685,19.89785,31-240 OLD MAMALAHOA HWY,HAKALAU,HI,96710
8409502660,BOT,YAMPA RIVER BOTANIC PARK, ,HTTP://YAMPARIVERBOTANICPARK.ORG,-106.82804,40.48223,PO BOX 776269,STEAMBOAT SPRINGS,CO,80477
8409502661,ART,511 GALLERY, ,HTTP://PNCA.EDU/STUDENTLIFE/C/511GALLERY,-122.68376,45.52871,1241 NW JOHNSON ST,PORTLAND,OR,97209
8409502663,ART,AARON DOUGLAS GALLERY,6153298685, ,-86.7937,36.14684,1000 17TH AVE N,NASHVILLE,TN,37208
8409502664,ART,ABERCROMBIE GALLERY,3374755028, ,-93.21847,30.18098,4205 RYAN ST,LAKE CHARLES,LA,70605
8409502665,ART,ACKLAND ART MUSEUM,9199665736,HTTP://ACKLAND.ORG/,-79.04069,35.92893,104 AIRPORT DRIVE STE 36,CHAPEL HILL,NC,27599
8409502666,ART,AD GALLERY,5093284220,HTTP://WWW.GONZAGA.EDU/,-117.40221,47.66712,502 E BOONE AVE,SPOKANE,WA,99258
8409502667,ART,ADELPHI UNIVERSITY GALLERIES,8002335744,HTTP://ART-GALLERIES.ADELPHI.EDU,-73.64514,40.72833,SOUTH AVE LEVERMORE 201,GARDEN CITY,NY,11530
8409502668,ART,ADMINISTRATION BUILDING GALLERY, ,HTTP://WWW.JEFFCO.EDU/ARTGALLERY#.VLLPOBD0XDG,-90.55537,38.25834,1000 VIKING DRIVE,HILLSBORO,MO,63050
8409502669,ART,AHRNSBRAK GALLERY, ,HTTP://UWMC.UWC.EDU/ARTS/FINE-ART/GALLERY,-89.64417,44.95828,518 SOUTH 7TH AVENUE,WAUSAU,WI,54401
8409502670,ART,AKUS GALLERY,8604654659, ,-72.21844,41.71566,83 WINDHAM STREET,WILLIMANTIC,CT,6226
8409502672,ART,ALBIN O KUHN LIBRARY AND GALLERY,4104552356, ,-76.71442,39.25569,1000 HILLTOP CIRCLE,BALTIMORE,MD,21250
8409502673,ART,ALEXANDER BREST MUSEUM AND GALLERY,8002252027,HTTP://WWW.JU.EDU/ABOUTJU/PAGES/ALEXANDER-BREST.ASPX,-81.60654,30.35905,2800 UNIVERSITY BLVD N,JACKSONVILLE,FL,32211
8409502674,ART,ALEXANDER GALLERY,5035943032,HTTPS://WWW.CLACKAMAS.EDU/CLIENT/NEWSDETAIL.ASPX?ID=4294996040,-122.5793,45.32302,19600 MOLALLA AVE,OREGON CITY,OR,97045
8409502675,ART,ALEXANDER HALL GALLERY,9125255100,HTTP://WWW.SCAD.EDU/LIFE/BUILDINGS-AND-FACILITIES/ALEXANDER-HALL-GALLERY,-81.09897,32.08424,PO BOX 3146,SAVANNAH,GA,31402
8409502676,ART,ALLEN MEMORIAL ART MUSEUM,4407758665, ,-82.21042,41.29401,173 W LORAIN ST,OBERLIN,OH,44074
8409502677,ART,ALLEN PRIEBE GALLERY,9204241234, ,-88.55143,44.02617,800 ALGOMA BOULEVARD,OSHKOSH,WI,54901
8409502678,ART,ALLEN R. HITE ART INSTITUTE,5028524483, ,-85.76223,38.21938,107 SCHNEIDER HALL,LOUISVILLE,KY,40292
8409502679,ART,ALLISON GALLERY, , ,-94.35399,32.15787,1109 W PANOLA ST,CARTHAGE,TX,75633
8409502680,ART,ALUMNI ART GALLERY, ,HTTPS://WWW.WESTMINSTERCOLLEGE.EDU/ALUMNI_NEWSLETTERS/?PARENT=4301&DETAIL=10379&CONTENT=10380,-111.85425,40.72954,1840 S 1300 E,SALT LAKE CT,UT,84105
8409502681,ART,ALUMNI GALLERY,3037536046,HTTP://WWW.RMCAD.EDU/WHY-RMCAD/GALLERIES,-105.0719,39.74213,1600 PIERCE STREET,DENVER,CO,80214
8409502682,ART,ALYCE DE ROULET WILLIAMSON GALLERY,6263962446, ,-118.18914,34.17119,1700 LIDA ST,PASADENA,CA,91103
8409502683,ART,AMEEN ART GALLERY,9854932500,HTTP://WWW.NICHOLLS.EDU/ART/AMEEN-ART-GALLERY/,-90.8225,29.78911,UNIVERSITY STATION LA HWY 1,THIBODAUX,LA,70310
8409502684,ART,AMELIE A. WALLACE GALLERY, ,HTTP://WWW.OLDWESTBURY.EDU/NEWS/2093,-73.58016,40.78059,223 STORE HILL RD,OLD WESTBURY,NY,11568
8409502685,ART,AMERICAN MUSEUM OF ASMAT ART,6519625512,HTTP://ART.STTHOMAS.EDU/ASMAT/?UTM_SOURCE=USTREDIRECT&UTM_MEDIUM=VANITY&UTM_CAMPAIGN=ASMAT%20ART,-93.16083,44.93567,2115 SUMMIT AVE MAIL AQU,ST PAUL,MN,55105
8409502686,ART,AMHERST GALLERY,6036230313,HTTP://WWW.NHIA.EDU,-71.45866,42.99282,148 CONCORD ST,MANCHESTER,NH,3104
8409502687,ART,AMY GRAVES RYAN FINE ARTS GALLERY,3257934888, ,-99.74784,32.43294,1 MCMURRY STATION BOX 87,ABILENE,TX,79697
8409502688,ART,AMY H. CARBERRY FINE ARTS GALLERY, ,HTTP://WWW.STCC.EDU/THEARTS/GALLERY.ASP,-72.57874,42.11077,ONE ARMORY SQUARE SUITE 1,SPRINGFIELD,MA,1102
8409502690,ART,ANDERSON GALLERY,5152712268, ,-91.42204,41.92505,600 1ST ST SW,MOUNT VERNON,IA,52314
8409502691,ART,ANDERSON GALLERY,4122683618,HTTP://WWW.DRAKE.EDU/ARTSCI/,-93.65099,41.60182,2505 CARPENTER AVE,DES MOINES,IA,50311
8409502692,ART,ANDERSON GALLERY, , ,-77.45213,37.54904,910 W FRANKLIN ST,RICHMOND,VA,23284
8409502693,ART,ANDREWS GALLERY,7572214000,HTTP://WWW.WM.EDU/AS/ANDREWSGALLERY/,-76.70942,37.27188,200 STADIUM DRIVE,WILLIAMSBURG,VA,23186
8409502694,ART,ANDY GATO GALLERY,3058993100, ,-80.19614,25.87884,11300 NE 2ND AVE,MIAMI SHORES,FL,33161
8409502695,ART,ANGELINA CENTER FOR THE ARTS GALLERY,9366391301,HTTP://WWW.ANGELINA.EDU/?S=ART+GALLERY,-94.73057,31.28569,3500 SOUTH FIRST,LUFKIN,TX,75904
8409502696,ART,ANITA S. WOOTEN GALLERY,4075822341, ,-81.25062,28.55312,701 N ECONLOCKHATCHEE TRAIL,ORLANDO,FL,32825
8409502697,ART,ANNA EATON STOUT ART GALLERY, , ,-87.11295,37.76925,717 FREDERICA ST,OWENSBORO,KY,42301
8409502698,ART,ANNE WRIGHT WILSON FINE ARTS GALLERY, ,HTTP://WWW.GEORGETOWNCOLLEGE.EDU/GALLERIES/GALLERIES/ANNE-WRIGHT-WILSON-FINE-ARTS-GALLERY/,-84.55146,38.20767,400 E COLIEGE ST,GEORGETOWN,KY,40324
8409502699,ART,ANTELOPE VALLEY COLLEGE ART GALLERY,6617226300, ,-118.23413,34.68548,3041 WEST  AVE K,LANCASTER,CA,93536
8409502700,ART,APEX ART GALLERY,6053942511,HTTP://WWW.SDSMT.EDU/APEX/,-103.20825,44.0764,501 E SAINT JOSEPH STREET,RAPID CITY,SD,57701
8409502701,ART,APPALACHIAN ARTS CENTER, ,HTTP://WWW.APPALACHIANARTSCENTER.ORG/,-81.80493,37.09195,369 COLLEGE ROAD,RICHLANDS,VA,24641
8409502702,ART,APPALACHIAN CENTER FOR CRAFTS, , , , ,1 WILLIAM L JONES DRIVE,SMITHVILLE,TN,38505
8409502704,ART,ARC GALLERY,9077861766,HTTP://WWW.UAA.ALASKA.EDU/ART/,-147.87837,64.81712,PO BOX 755140,FAIRBANKS,AK,99775
8409502705,ART,ARCADIA UNIVERSITY ART GALLERY,2155722900,HTTP://GALLERY.ARCADIA.EDU/,-75.14586,40.10857,450 S EASTON RD,GLENSIDE,PA,19038
8409502706,ART,ARCHABBEY LIBRARY GALLERY,8123576401,HTTP://WWW.SAINTMEINRAD.EDU/LIBRARY/HOURS/,-86.81062,38.15242,200 HILL DR,ST MEINRAD,IN,47577
8409502707,ART,ARCHER GALLERY, , ,-122.6496,45.63694,1933 FORT VANCOUVER WAY,VANCOUVER,WA,98663
8409502708,ART,ARCHER M. HUNTINGTON ART GALLERY,5124717324,HTTP://WWW.BLANTONMUSEUM.ORG,-97.73696,30.28615,200 EAST MARTIN LUTHER KING JUNIOR BOULEVARD,AUSTIN,TX,78712
8409502709,ART,ARIZONA STATE UNIVERSITY ART MUSEUM,4809652787,HTTP://ASUARTMUSEUM.ASU.EDU/,-111.92893,33.42431,51 EAST 10TH STREET,TEMPE,AZ,85281
8409502711,ART,ARMORY GALLERY,5402316000, ,-80.41561,37.2294,203 DRAPER ROAD,BLACKSBURG,VA,24061
