MID,DISCIPLINE,COMMONNAME,PHONE,WEBURL,LONGITUDE,LATITUDE,GSTREET,GCITY,GSTATE,GZIP5
8405100569,HSC,OLD DOMINION HISTORICAL FIRE SOCIETY, , ,-77.45411,37.33723,PO BOX 4196,CHESTER,VA,23831
8405100570,HSC,FREDERICK DOUGLASS NATIONAL HISTORIC SITE, ,HTTP://FREDERICKDOUGLASSMHA.ORG,-77.36533,38.70601,5086 CANNON BLUFF DR,WOODBRIDGE,VA,22192
8405100576,HSC,USS WADDELL, , ,-75.95865,37.28019,PO BOX 111,TOWNSEND,VA,23443
8405100582,HSC,VIRGINIA HISTORICAL SOCIETY,8043584901,HTTP://WWW.VAHISTORICAL.ORG,-77.47291,37.55791,428 NORTH BLVD,RICHMOND,VA,23221
8405100583,HSC,STABLER LEADBEATER APOTHECARY MUSEUM,7037463852,HTTP://WWW.ALEXANDRIAVA.GOV/APOTHECARY,-77.04277,38.80383,105 S FAIRFAX ST # 107,ALEXANDRIA,VA,22314
8405100584,HSC,COLONIAL WILLIAMSBURG,7572207670,HTTP://WWW.COLONIALWILLIAMSBURG.COM/,-76.69983,37.2696,310 SOUTH ENGLAND STREET,WILLIAMSBURG,VA,23187
8405100590,HSC,WOODROW WILSON PRESIDENTIAL LIBRARY AND MUSEUM,5408850897,HTTP://WWW.WOODROWWILSON.ORG,-79.07461,38.15045,PO BOX 24,STAUNTON,VA,24402
8405100592,HSC,GEORGE WASHINGTON FOUNDATION,5403700732,HTTP://WWW.KENMORE.ORG,-77.4483,38.28831,268 KINGS HIGHWAY,FREDERICKSBRG,VA,22401
8405100597,HSC,MOUNT VERNON LADIES ASSOCIATION OF THE UNION,7037802000,HTTP://WWW.MOUNTVERNON.ORG/ABOUT/MOUNT-VERNON-LADIES-ASSOCIATION/,-77.10823,38.7167,PO BOX 110,MOUNT VERNON,VA,22121
8405100599,HSC,HISTORIC ST LUKES RESTORATION,7573573367,HTTP://WWW.HISTORICSTLUKES.ORG/,-76.58651,36.93813,14477 BENNS CHURCH BLVD,SMITHFIELD,VA,23430
8405100600,HSC,VIRGINIA BAPTIST HISTORICAL SOCIETY,8042898434,HTTP://WWW.BAPTISTHERITAGE.ORG/,-77.53836,37.57382,28 WESTHAMPTON WAY,RICHMOND,VA,23218
8405100603,HSC,HISTORICAL SOCIETY OF WESTERN VIRGINIA,5403425770,HTTP://WWW.VAHISTORYMUSEUM.ORG/,-79.93951,37.2714,1 MARKET SQUARE SOUTHEAST,ROANOKE,VA,24008
8405100605,HSC,WATERFORD FOUNDATION,5408823018, ,-77.61731,39.19224,P O BOX 142 40222 FAIRFAX STREET,WATERFORD,VA,20197
8405100607,HSC,NORFOLK HISTORICAL SOCIETY,7576401720, ,-76.29191,36.8518,227 W FREEMASON STREET,NORFOLK,VA,23508
8405100609,HSC,AGECROFT HALL,8043534241,HTTP://WWW.AGECROFTHALL.COM/VIEW.ASPX?PAGE=HOME,-77.50551,37.55277,4305 SULGRAVE RD,RICHMOND,VA,23221
8405100610,HSC,BOTETOURT COUNTY HISTORICAL SOCIETY,5404738394,HTTP://WWW.BOTHISTSOC.ORG,-79.87445,37.50633,PO BOX 468,FINCASTLE,VA,24090
8405100613,HSC,ARLINGTON HISTORICAL SOCIETY,7039429247,HTTP://WWW.ARLINGTONHISTORICALSOCIETY.ORG/,-77.0953,38.88548,PO BOX 100402,ARLINGTON,VA,22210
8405100615,HSC,WARREN HERITAGE SOCIETY,5406361446,HTTP://WWW.WARRENHERITAGESOCIETY.ORG,-78.19174,38.92031,101 CHESTER ST,FRONT ROYAL,VA,22630
8405100616,HSC,NEW RIVER HISTORICAL SOCIETY,5406744835,HTTP://WWW.NEWRIVERHISTORICALSOCIETY.COM/,-80.68969,37.07382,5240 WILDERNESS ROAD,DUBLIN,VA,24126
8405100619,HSC,HARRISONBURG-ROCKINGHAM HISTORICAL SOCIETY,5408792681,HTTP://WWW.HERITAGECENTER.COM,-79.01494,38.44092,PO BOX 716,DAYTON,VA,22821
8405100620,HSC,GEORGE WASHINGTON BIRTHPLACE ASSOCIATION, ,HTTP://WWW.NPS.GOV/GEWA/GETINVOLVED/SUPPORTYOURPARK/COOPASSOCIATION.HTM,-76.92,38.18367,1732 POPES CREEK RD,WASHGTNS BRH,VA,22443
8405100624,HSC,ORANGE COUNTY HISTORICAL SOCIETY, ,HTTP://ORANGECOVAHIST.ORG,-78.11345,38.24276,130 CAROLINE ST,ORANGE,VA,22960
8405100626,HSC,AMHERST COUNTY HISTORICAL MUSEUM,4349469068,HTTP://WWW.AMHERSTCOUNTYMUSEUM.ORG/,-79.05214,37.58519,154 SOUTH MAIN STREET,AMHERST,VA,24521
8405100627,HSC,AMELIA COUNTY HISTORICAL SOCIETY, ,HTTP://WWW.AMELIAHISTORICALSOCIETY.ORG,-77.96166,37.34909,PO BOX 113,AMELIA,VA,23002
8405100628,HSC,FRANKLIN COUNTY HISTORICAL SOCIETY,5404831890,HTTP://FRANKLINCOUNTYVAHISTORICALSOCIETY.ORG/,-79.88979,36.99278,460 S MAIN STREET,ROCKY MOUNT,VA,24151
8405100630,HSC,PITTSYLVANIA HISTORICAL SOCIETY,4344322790,HTTP://WWW.PITTSYLVANIAHISTORICALSOCIETY.ORG/,-79.4937,36.84709,330 WHITEHEAD C,CHATHAM,VA,24531
8405100631,HSC,VIRGINIA AERONAUTICAL HISTORICAL SOCIETY,8042228690,HTTP://WWW.VAM.SMV.ORG,-77.33312,37.51653,5701 HUNTSMAN RD,RICHMOND,VA,23250
8405100632,HSC,HISTORIC POCAHONTAS,2769452101, ,-81.33564,37.30388,124 E WATER ST,POCAHONTAS,VA,24635
8405100636,HSC,GREENSVILLE COUNTY HISTORICAL SOCIETY, , ,-77.54296,36.68589,PO BOX 29,EMPORIA,VA,23847
8405100637,HSC,SALEM HISTORICAL SOCIETY,3303378514,HTTP://WWW.SALEMMUSEUM.ORG,-80.04416,37.29542,801 E MAIN ST,SALEM,VA,24153
8405100643,HSC,OATLANDS,7037773174,HTTP://WWW.OATLANDS.ORG,-77.61873,39.04476,20850 OATLANDS PLANTATIO,LEESBURG,VA,20175
8405100644,HSC,STAFFORD COUNTY HISTORICAL SOCIETY, ,HTTP://STAFFORDHISTORICAL.ORG/,-77.40955,38.42026,PO BOX 1664,STAFFORD,VA,22555
8405100645,HSC,POWHATAN COUNTY HISTORICAL SOCIETY,8045981139,HTTP://WWW.POWHATANHISTORICALSOCIETY.ORG/,-77.91909,37.54304,3880 OLD BUCKINGHAM RD,POWHATAN,VA,23139
8405100648,HSC,BON AIR HISTORICAL SOCIETY,8045603551,HTTP://BONAIRHISTORICALSOCIETY.ORG/,-77.58232,37.50098,PO BOX 3432,BON AIR,VA,23235
8405100649,HSC,GRAYSON COUNTY HISTORICAL SOCIETY, , ,-81.15322,36.63529,PO BOX 529,INDEPENDENCE,VA,24348
8405100651,HSC,BETHEL HISTORICAL SOCIETY, ,HTTP://WWW.BETHELHISTORICAL.ORG/,-77.30969,38.65469,13506 MINNIEVILLE RD,WOODBRIDGE,VA,22192
8405100653,HSC,CHESTERFIELD HISTORICAL SOCIETY OF VIRGINIA,8047967121,HTTP://WWW.CHESTERFIELDHISTORY.COM,-77.49876,37.37713,10111 IRON BRIDGE ROAD,CHESTERFIELD,VA,23832
8405100655,HSC,HISTORIC FAIRFAX CITY,7033858414, ,-77.29884,38.84457,10209 MAIN ST,FAIRFAX,VA,22030
8405100656,HSC,ELKTON HISTORICAL SOCIETY,5402981717,HTTP://WWW.ELKTONHISTORICALSOCIETY.COM/MILLER_KITE_HOUSE.HTM,-78.6191,38.40985,PO BOX 1,ELKTON,VA,22827
8405100660,HSC,FLUVANNA COUNTY HISTORICAL SOCIETY,4345897910,HTTP://WWW.FLUVANNAHISTORY.ORG/,-78.29832,37.88031,14 STONE JAIL ST,PALMYRA,VA,22963
8405100661,HSC,NORTHUMBERLAND PRESERVATION, , ,-76.35498,37.72202,PO BOX 1801,KILMARNOCK,VA,22482
8405100663,HSC,GILES COUNTY HISTORICAL SOCIETY,5409211050,HTTP://WWW.GILESCOUNTYHISTORY.ORG/,-80.7357,37.32765,208 NORTH MAIN STREET,PEARISBURG,VA,24134
8405100664,HSC,ALLEGHANY HISTORICAL SOCIETY,5409650149,HTTP://WWW.ALLEGHANYHISTORICAL.COM,-79.99492,37.79173,207 N COURT AVE,COVINGTON,VA,24426
8405100666,HSC,SPOTSYLVANIA HISTORICAL ASSOCIATION,5405077278, ,-77.58881,38.18852,8956 COURTHOUSE RD,SPOTSYLVANIA,VA,22553
8405100667,HSC,WINCHESTER-FREDERICK COUNTY HISTORICAL SOCIETY,5406673242,HTTP://WWW.WINCHESTERHISTORY.ORG/INDEX.HTM,-78.16094,39.16985,1340 S PLEASANT VALLEY R,WINCHESTER,VA,22601
8405100672,HSC,LIBRARY OF VIRGINIA,8046923500,HTTP://WWW.LVA.VIRGINIA.GOV/,-77.4341,37.54089,800 E BROAD ST,RICHMOND,VA,23219
8405100673,HSC,FORT VALLEY MUSEUM,5409336036, ,-78.40095,38.8606,8631 FORT VALLEY ROAD;,FORT VALLEY,VA,22652
8405100674,HSC,SOCIETY OF THE WAR OF 1812 IN THE COMMONWEALTH OF VIRGINIA, ,HTTP://1812VA.ORG/,-78.69921,36.96393,PO BOX 59,RANDOLPH,VA,23962
8405100678,HSC,COLONIAL HEIGHTS HISTORICAL SOCIETY, , ,-77.40381,37.2726,PO BOX 973,COLONIAL HGT,VA,23834
8405100679,HSC,VINTON HISTORICAL SOCIETY,5403428634, ,-79.88815,37.27523,PO BOX 32,VINTON,VA,24179
8405100681,HSC,AVENEL PLANTATION,5405861814,HTTP://WWW.HISTORICAVENEL.COM,-79.52419,37.33803,413 AVENEL AVENUE,BEDFORD,VA,24523
8405100682,HSC,HISTORIC MANASSAS,7033616599,HTTP://VISITMANASSAS.ORG,-77.47325,38.7509,9431 WEST ST,MANASSAS,VA,20110
8405100685,HSC,1908 COURTHOUSE FOUNDATION,2767733711,HTTP://WWW.HISTORIC1908COURTHOUSE.ORG/,-81.13487,36.61647,107 E MAIN S,INDEPENDENCE,VA,24348
8405100687,HSC,FORT WARD MUSEUM AND HISTORIC SITE (OHA),7038384848,HTTP://WWW.ALEXANDRIASINGERS.COM,-77.10243,38.82893,4301 W BRADDOCK RD,ALEXANDRIA,VA,22304
8405100688,HSC,HUGUENOT SOCIETY-MANAKIN, , ,-77.64728,37.50473,13324 MULLIGAN CT,MIDLOTHIAN,VA,23113
8405100690,HSC,CHINCOTEAGUE NATURAL HISTORY ASSOCIATION,7573363696,HTTP://WWW.PIPING-PLOVER.ORG/,-75.37168,37.92902,8231 BEACH RD,CHINCOTEAGUE,VA,23336
8405100692,HSC,VILLAGE VIEW FOUNDATION, , ,-77.47405,36.81793,409 JARRATT AVE,JARRATT,VA,23867
8405100694,HSC,HISTORICAL SOCIETY OF MECKLENBURG, , ,-78.44479,36.80288,PO BOX 11,CHASE CITY,VA,23924
8405100695,HSC,CAPE CHARLES HISTORICAL SOCIETY,7573311008, ,-76.00824,37.26814,814 RANDOLPH AVE,CAPE CHARLES,VA,23310
8405100696,HSC,FOLK ART SOCIETY OF AMERICA,8042854532,HTTP://FOLKART.ORG/,-77.50085,37.58461,1904 BYRD AVENUE,RICHMOND,VA,23226
8405100700,HSC,HISTORICAL SOCIETY OF RUSSELL, , ,-82.25323,36.89086,2500 REEDS VALLEY RD,CASTLEWOOD,VA,24224
8405100703,HSC,MADISON COUNTY HISTORICAL SOCIETY,5409485488, ,-78.27649,38.37658,PO BOX 467,MADISON,VA,22727
8405100704,HSC,CEDAR CREEK BATTLEFIELD FOUNDATION,5408692064,HTTP://CCBF.US/,-78.27177,39.01978,PO BOX 229,MIDDLETOWN,VA,22645
8405100708,HSC,BLAND COUNTY HISTORICAL SOCIETY,2766883438,HTTP://WWW.INDIANVILLAGE.ORG,-81.07188,37.11942,PO BOX 416,BLAND,VA,24315
8405100713,HSC,TAZEWELL COUNTY HISTORICAL SOCIETY, ,HTTP://WWW.TAZEWELLHISTORY.ORG/,-81.50119,37.10276,PO BOX,TAZEWELL,VA,24651
8405100714,HSC,CAMPBELL COUNTY HISTORICAL SOCIETY, , ,-79.11677,37.27166,PO BOX 595,RUSTBURG,VA,24588
8405100715,HSC,BRUNSWICK MUSEUM & HISTORICAL SOCIETY, , ,-77.84685,36.75792,234 NORTH MAIN ST,LAWRENCEVILLE,VA,23868
8405100719,HSC,HISTORIC PRINCE WILLIAM, ,HTTP://WWW.HISTORICPRINCEWILLIAM.ORG,-77.24958,38.65844,PO BOX 1731,WOODBRIDGE,VA,22195
8405100720,HSC,STONE HOUSE FOUNDATION,5408691700,HTTP://NEWTOWNHISTORYCENTER.ORG/,-78.21862,39.08221,5408 MAIN STREET,STEPHENS CITY,VA,22655
8405100725,HSC,AVOCA MUSEUM AND HISTORICAL SOCIETY,4343691076,HTTP://WWW.AVOCAMUSEUM.ORG,-79.26359,37.13411,1514 MAIN ST,ALTAVISTA,VA,24517
8405100728,HSC,24TH VIRGINIA VOLUNTEER INFANTRY REGIMENT, ,HTTP://24THVIRGINIAINFANTRY.COM/,-79.93617,37.34541,6919 LA MARRE DR,ROANOKE,VA,24019
8405100732,HSC,MCLEAN HISTORICAL SOCIETY, ,HTTP://WWW.MPAART.ORG,-77.18373,38.94052,1234 INGLESIDE AVENUE,MCLEAN,VA,22101
8405100734,HSC,HISTORIC HUNTLEY,7037682525,HTTP://WWW.FAIRFAXCOUNTY.GOV/PARKS/HUNTLEY-MEADOWS-PARK/HISTORIC-HUNTLEY.HTM,-77.06519,38.77424,6918 COUNTY ROAD 723,ALEXANDRIA,VA,22307
8405100736,HSC,CRISPUS ATTUCKS CULTURAL CENTER,7576224763,HTTP://CACC-INC.ORG/,-76.2811,36.85203,PO BOX 1272,NORFOLK,VA,23501
8405100739,HSC,CITIZENS FOR DOWNTOWN, , ,-78.86407,38.44663,130 OTT ST,HARRISONBURG,VA,22801
8405100742,HSC,NORTHERN VIRGINIA N-TRAK, ,HTTP://WWW.NVNTRAK.ORG/,-77.23381,38.77693,PO BOX 523051,SPRINGFIELD,VA,22152
8405100743,HSC,GADSBYS TAVERN MUSEUM SOCIETY,7038384242,HTTP://WWW.GADSBYSTAVERNMUSEUM.US/,-77.11336,38.82746,4801 KENMORE AVE APT 110,ALEXANDRIA,VA,22304
8405100744,HSC,HOLSTON ASSOCIATED LIBRARIES, ,HTTP://WWW.HAL.ORG/,-81.82782,36.77546,PO BOX 231,EMORY,VA,24327
8405100745,HSC,SHENANDOAH COUNTY HISTORICAL SOCIETY, , ,-78.77604,38.82752,PO BOX 719,BASYE,VA,22810
8405100754,HSC,HANOVER COUNTY HISTORICAL SOCIETY,8044496702,HTTP://WWW.HANOVERHISTORICAL.ORG,-77.36744,37.76282,13182 HANOVER COURTHOUSE ROAD,HANOVER,VA,23069
8405100755,HSC,FINN SPARK, ,HTTP://FINNSPARK.WILDAPRICOT.ORG/,-77.3372,38.96364,11301 SOUTH SHORE RD,RESTON,VA,20190
8405100756,HSC,PRESERVATION PIEDMONT,4342965822,HTTP://WWW.PRESERVATION-PIEDMONT.ORG/,-78.47842,38.01168,PO BOX 2803,CHARLOTTESVL,VA,22902
8405100759,HSC,WISE COUNTY HISTORICAL SOCIETY,2763286451,HTTP://WWW.WISEVAHISTORICALSOC.ORG/,-82.56063,36.99032,WISE COUNTY MAGISTRATE OFFICE 206 EAST MAIN STREET #250,WISE,VA,24293
8405100764,HSC,HISTORIC CENTREVILLE SOCIETY, ,HTTP://WWW.CENTREVILLEVA.ORG/INDEX.CFM?ACTION=C1&ID=1831,-77.43293,38.83882,PO BOX 1512,CENTREVILLE,VA,20122
8405100768,HSC,SUFFOLK NANSEMOND HISTORICAL SOCIETY,7575392781,HTTP://SUFFOLKHISTORY.ORG/,-76.58241,36.73641,PO BOX 1255,SUFFOLK,VA,23439
8405100771,HSC,VIRGINIA NATURAL HISTORY SOCIETY, ,HTTP://VIRGINIANATURALHISTORYSOCIETY.COM/,-78.46032,37.2423,BOX 62,HAMPDEN-SYDNEY,VA,23943
8405100774,HSC,FREDERICKSBURG REGIONAL GENEALOGICAL SOCIETY,5403713906, ,-77.45884,38.29928,PO BOX 42013,FREDERICKSBR,VA,22404
8405100775,HSC,BLUE AND GRAY EDUCATION SOCIETY,4344320596,HTTP://WWW.BLUEANDGRAYEDUCATION.ORG/,-79.40107,36.82376,9 RIDGE ST,CHATHAM,VA,24531
8405100779,HSC,KING GEORGE COUNTY HISTORICAL SOCIETY,5407759477,HTTP://WWW.KGHISTORY.ORG/,-77.05612,38.34792,PO BOX 424,KING GEORGE,VA,22485
8405100781,HSC,SOUTHERN MEMORIAL ASSOCIATION,4348471465,HTTP://WWW.GRAVEGARDEN.ORG/,-79.15509,37.4137,401 TAYLOR ST,LYNCHBURG,VA,24501
8405100789,HSC,ALDIE HERITAGE ASSOCIATION, , ,-77.58669,38.94314,PO BOX 20,ALDIE,VA,20105
8405100790,HSC,THOMAS BALCH LIBRARY,7037377195,HTTP://WWW.BALCHFRIENDS.ORG/,-77.56577,39.10685,PO BOX 2184,LEESBURG,VA,20177
8405100791,HSC,DINWIDDIE COUNTY HISTORICAL SOCIETY,8044695346, ,-77.55838,37.07406,PO BOX 153,DINWIDDIE,VA,23841
8405100793,HSC,ROCKVILLE CENTERVILLE STEAM GAS HISTORICAL ASSOCIATION, , ,-77.61398,37.61981,PO BOX 29643,RICHMOND,VA,23242
8405100796,HSC,MOSBY HERITAGE AREA ASSOCIATION,5406876681,HTTP://WWW.MOSBYHERITAGEAREA.ORG,-77.81075,38.97224,1461 ATOKA ROAD,MARSHALL,VA,20118
8405100800,HSC,HIGHLAND HISTORICAL SOCIETY,5403964478, ,-79.54892,38.3129,161 MANSION HOUSE ROAD,MC DOWELL,VA,24458
8405100805,HSC,NORFOLK POLICE HISTORIC EXPOSITION, ,HTTP://NORFOLK.GOV,-76.29172,36.84883,130 BROOKE AVE,NORFOLK,VA,23510
8405100806,HSC,LANCASTER COUNTY HISTORICAL SOCIETY, , ,-76.36393,37.64782,PO BOX 1328,WHITE STONE,VA,22578
8405100808,HSC,ATOKA PRESERVATION SOCIETY, , ,-77.73427,38.96752,PO BOX 90,MIDDLEBURG,VA,20118
8405100809,HSC,FERRY PLANTATION HOUSE,7574735182,HTTP://FERRYPLANTATION.ORG,-76.11724,36.86225,4136 CHESWICK LN,VIRGINIA BCH,VA,23455
8405100811,HSC,PAGE-NELSON SOCIETY OF VIRGINIA,8042634069,HTTP://WWW.PAGE-NELSON.ORG/,-76.90857,37.38784,313 COLONY TRL,LANEXA,VA,23089
8405100812,HSC,RURAL RETREAT HISTORICAL SOCIETY,2766866347, ,-81.27595,36.89415,113 NORTH MAIN STREET,RURAL RETREAT,VA,24368
8405100815,HSC,KERNSTOWN BATTLEFIELD ASSOCIATION,5408692896,HTTP://WWW.KERNSTOWNBATTLE.ORG/,-78.15462,39.18715,PO BOX 1327,WINCHESTER,VA,22604
8405100816,HSC,ESSEX COUNTY MUSEUM AND HISTORICAL SOCIETY,8044434690,HTTP://ESSEXMUSEUM.ORG/,-76.92847,37.90769,218 WATER LANE,TAPPAHANNOCK,VA,22560
8405100817,HSC,MARTINSVILLE-HENRY COUNTY HISTORICAL SOCIETY,2764035361,HTTP://WWW.MHCHISTORICALSOCIETY.COM/,-79.8716,36.69142,1 EAST MAIN STREET,MARTINSVILLE,VA,24114
8405100819,HSC,CENTRAL VIRGINIA BATTLEFIELDS TRUST,5403740900,HTTP://WWW.CVBT.ORG,-77.46888,38.31394,2217 PRINCESS ANNE ST,FREDERICKSBRG,VA,22402
8405100820,HSC,TREVILIAN STATION BATTLEFIELD,4345898989,HTTP://WWW.TREVILIANSTATION.ORG/,-78.07247,38.05374,PO BOX 124,TREVILIANS,VA,23170
8405100824,HSC,HANOVER COUNTY BLACK HERITAGE SOCIETY, ,HTTP://ASHLANDMUSEUM.ORG/UNCATEGORIZED/UPCOMING-EVENTS-2/,-77.47552,37.74528,THE HENRY CLAY INN 114 N,ASHLAND,VA,23005
8405100825,HSC,FREDERICKSBURG AREA BATTLEFIELDS, , ,-77.47987,38.30654,PO BOX 3112,FREDERICKSBR,VA,22402
8405100830,HSC,AFRICAN AMERICAN HISTORICAL SOCIETY OF PORTSMOUTH,7579669923,HTTP://WWW.BLACKHISTORYPORTSMOUTH.ORG/,-76.325,36.80228,PO BOX 2468,PORTSMOUTH,VA,23702
8405100832,HSC,CENTRAL RAPPAHANNOCK HERITAGE CENTER,5403733704,HTTP://CRHCARCHIVES.ORG/,-77.4643,38.30063,900 BARTON STREET #111,FREDERICKSBRG,VA,22404
8405100842,HSC,VIRGINIA CIVIL WAR TRAILS,8047822777, ,-77.43834,37.54484,401 N 3RD ST,RICHMOND,VA,23219
8405100843,HSC,SURRY COUNTRY VIRINIA HISTORICAL ABD MUSEMS,7572940404, ,-76.76688,37.13281,PO BOX 262,SURRY,VA,23883
8405100846,HSC,RICHMOND HISTORIC RIVERFRONT FOUNDATION,8047751812,HTTP://WWW.TREDEGAR.ORG,-77.43122,37.53355,115 S 15TH ST 201,RICHMOND,VA,23219
8405100847,HSC,CENTER HOUSE, ,HTTP://WWW.CENTERHOUSE.ORG/, , ,8TH AND I STREETS SE,WASHINGTON DC,DC,22206
8405100848,HSC,FLOYD COUNTY PRESERVATION TRUST, , ,-80.32199,36.92394,PO BOX 98,FLOYD,VA,24091
8405100854,HSC,THYNE INSTITUTE MEMORIAL, , ,-78.47936,36.84138,30935 HIGHWAY 49,CHASE CITY,VA,23924
8405100856,HSC,PROSPECT HISTORICAL SOCIETY, , ,-78.55522,37.30592,PO BOX 50,PROSPECT,VA,23960
8405100861,HSC,PENINSULA ARTILLERY, ,HTTP://WWW.PENINSULAARTILLERY.COM,-77.61616,37.41986,4731 GLEN TARA DR,MIDLOTHIAN,VA,23112
8405100863,HSC,PAXTON HOUSE HISTORICAL SOCIETY, , ,-79.35574,37.73403,2039 SYCAMORE STREET,BUENA VISTA,VA,24416
8405100865,HSC,LONGSTREETS CORP, , ,-76.42074,37.13092,106 MASSIE LN,YORKTOWN,VA,23693
8405100867,HSC,CHATHAM FIRST, , ,-79.44475,36.83183,PO BOX 716,CHATHAM,VA,24531
8405100869,HSC,LANESVILLE HERITAGE PRESERVATION SOCIETY,7034441275, ,-77.40818,39.01466,21544 OLD VESTALS GAP RD,STERLING,VA,20164
8405100871,HSC,RAPPAHANNOCK COLONIAL HERITAGE SOCIETY, ,HTTP://WWW.RCHSINC.ORG/,-77.45884,38.29928,PO BOX 7823,FREDERICKSBR,VA,22404
8405100877,HSC,LUNENBURG COUNTY HISTORICAL SOCIETY, , ,-78.23344,36.98721,PO BOX 783,VICTORIA,VA,23974
8405100879,HSC,PICKETT SOCIETY, ,HTTP://WWW.PICKETTSOCIETY.COM/,-77.48139,37.55351,3126 WEST CARY STREET 41,RICHMOND,VA,23221
8405100881,HSC,NORFOLK PRESERVATION ALLIANCE, , ,-76.28998,36.84669,PO BOX 3338,NORFOLK,VA,23514
8405100890,HSC,TOTOPOTOMOY CREEK BATTLEFIELD AT RURAL PLAINS, , ,-77.36429,37.65105,7489 RIGHT FLANK ROAD,MECHANICSVIL,VA,23116
8405100896,HSC,FAIRLINGTON HISTORICAL SOCIETY,7036717550,HTTP://WWW.FAIRLINGTONHISTORICALSOCIETY.ORG,-77.09064,38.84274,2776 S ARLINGTON MILL DR,ARLINGTON,VA,22206
8405100897,HSC,OLD HIGH SCHOOL RENOVATION,2766465050, ,-81.66118,36.76781,807 CHILHOWIE ST,CHILHOWIE,VA,24319
8405100904,HSC,HISTORIC SANDUSKY FOUNDATION,4348320162,HTTP://WWW.HISTORICSANDUSKY.ORG,-79.19487,37.38042,757 SANDUSKY DRIVE,LYNCHBURG,VA,24502
8405100909,HSC,PRESERVATION OF HENRICO ANTIQUITIES, , ,-77.31782,37.43123,3600 NEW MARKET RD,RICHMOND,VA,23231
8405100910,HSC,VALE SCHOOLHOUSE, ,HTTP://WWW.VALESCHOOLHOUSE.ORG/,-77.32092,38.88505,VALE AND FOX MILL ROADS,OAKTON,VA,22124
8405100912,HSC,RICHMOND BATTLEFIELDS ASSOCIATION,8044961862,HTTP://WWW.SAVERICHMONDBATTLEFIELDS.ORG/,-77.50687,37.51701,PO BOX 13945,RICHMOND,VA,23225
8405100913,HSC,STRASBURG HERITAGE ASSOCIATION,5404654445,HTTP://WWW.STRASBURGVAHERITAGE.ORG/,-78.34896,38.99227,437 ROSE LN,STRASBURG,VA,22657
8405100915,HSC,OLD TOWN COVINGTON, , ,-79.99492,37.79173,207 N COURT AVE,COVINGTON,VA,24426
8405100918,HSC,SAINT ANDREWS SOCIETY OF RICHMOND VIRGINIA, ,HTTP://SAINTANDREWSSOCIETY.ORG/,-77.57732,37.66554,PO BOX 3972,GLEN ALLEN,VA,23058
8405100919,HSC,ORANGE COUNTY AFRICAN-AMERICAN HISTORICAL SOCIETY,5406725366,HTTP://WWW.ORANGECOVAHIST.ORG,-78.11345,38.24276,130 CAROLINE STREET,ORANGE,VA,22960
8405100927,HSC,CIVILIAN CONSERVATION CORPS LEGACY,5409848735,HTTP://WWW.CCCLEGACY.ORG/,-78.56405,38.82503,102 KOONTZ ST,EDINBURG,VA,22824
8405100931,HSC,HISTORIC BOYDTON S RENAISSANCE,4347386344,HTTP://WWW.BOYDTON.ORG,-78.32033,36.6192,PO BOX 531,BOYDTON,VA,23917
8405100933,HSC,SHENANDOAH CIVIL WAR ASSOCIATES, , ,-78.95878,38.38917,104 MIRANDY CT,BRIDGEWATER,VA,22812
8405100934,HSC,UNISON PRESERVATION SOCIETY,5405548624,HTTP://WWW.UNISONVA.ORG,-77.78957,39.03567,21028 UNISON RD,MIDDLEBURG,VA,20118
8405100936,HSC,PRINCE GEORGE COUNTY HISTORICAL SOCIETY,8048630212,HTTP://WWW.PRINCEGEORGEVAHISTORICALSOCIETY.ORG/,-77.29027,37.22126,6404 COURTHOUSE RD,PRINCE GEORGE,VA,23875
8405100937,HSC,SUSSEX COUNTY VIRGINIA HISTORICAL SOCIETY,4342461014, ,-77.44999,36.9294,PO BOX 1361,STONY CREEK,VA,23882
8405100941,HSC,FREDERICKSBURG REGIONAL PRESERVATION TRUST, , ,-77.45884,38.29928,PO BOX 7731,FREDERICKSBR,VA,22404
8405100942,HSC,BENCH AND BAR 1565 – 1861, ,HTTP://WWW.BENCHBAR.US/,-92.95785,34.66443,10 MONTANOSO CIR,HOT SPRINGS,AR,71909
8405100947,HSC,RIPPON LODGE HISTORIC SITE,7034999812,HTTP://WWW.PWCGOV.ORG/GOVERNMENT/DEPT/PUBLICWORKS/HP/PAGES/RIPPON-LODGE.ASPX,-77.27743,38.61415,15520 BLACKBURN RD,WOODBRIDGE,VA,22026
8405100952,HSC,REYNOLDS HOMESTEAD,2766947181,HTTP://WWW.REYNOLDSHOMESTEAD.VT.EDU,-80.14893,36.64331,463 HOMESTEAD LANE,CRITZ,VA,24082
8405100953,HSC,WILLIAMSBURG AREA MEMORIAL,7575652006,HTTP://WWW.WILLIAMSBURGMEMORIALPARK.COM/,-76.74283,37.31697,130 KING WILLIAM DRIVE,WILLIAMSBURG,VA,23187
8405100954,HSC,NEWPORT NEWS HISTORIC SITES,7578883371,HTTP://WWW.ENDVIEW.ORG,-76.57501,37.19956,163 YORKTOWN ROAD,NEWPORT NEWS,VA,23603
8405100958,HSC,MAYMONT FOUNDATION,8043587166,HTTP://WWW.MAYMONT.ORG,-77.47281,37.53839,1700 HAMPTON ST,RICHMOND,VA,23220
8405100961,HSC,HILL HOUSE,7573930241, ,-76.29823,36.8383,221 NORTH ST,PORTSMOUTH,VA,23704
